alpha,MLP_dim,rho,label_err_mean,label_err_std,train_data_mean,train_reg_mean,train_total_mean,train_total_std,acc_test_mean,acc_test_std,acc_fine_tune_mean,acc_fine_tune_std,acc_train_mean,acc_train_std,rank_before_mean,rank_before_std,rank_after_mean,rank_after_std
6.464285714285714,30,1.0,4.119557823129251e-05,1.9709268328455698e-05,9.385089725255966e-05,4.560635060071945e-05,0.0001394572472572,3.259004846853859e-05,0.5880442202091217,0.1970926854179048,0.6089676146717091,0.1789726702544729,0.6590585976846374,0.1964747840201341,93.55,6.185509382079173,97.35,2.300457620378584
6.464285714285714,50,1.0,3.216326530612245e-05,6.4665448512604914e-06,6.17811107635498e-05,5.604033127427101e-05,0.0001178214424848,1.3062554646810523e-05,0.6783673450350761,0.0646654483881512,0.6408564945760605,0.0596023399306345,0.7862581140287219,0.0830333145560502,94.5,5.717010628494212,97.85,2.084403234046921
10.0,5,1.0,7.454333333333334e-05,5.910458016948471e-06,0.0002006519627571,1.2686229469254611e-05,0.0002133381909132,1.279157455420848e-05,0.2545666672289371,0.0591045789110258,0.2571091105639993,0.062876416897549,0.2736384906548718,0.0509671373948581,83.65,12.70008288410583,85.3,10.677571180553633
10.0,10,1.0,4.724555555555556e-05,1.821667933811929e-05,0.0001178903728723,3.897481976076961e-05,0.0001568651938438,3.428955877034407e-05,0.5275444395840168,0.1821667896540068,0.5319366160551255,0.1794509079338943,0.5713843118159656,0.196334392415237,95.5,1.9330913339165217,95.6,5.641948151779526
10.0,30,1.0,3.664444444444445e-05,1.0317032983888502e-05,7.810536205768586e-05,5.105604067444801e-05,0.0001291614031791,1.806979761708466e-05,0.6335555613040924,0.1031703339164342,0.6716122973213966,0.1121076248516269,0.6993222902708432,0.1537922220479909,96.85,2.601113122046831,98.45,1.3168942730211068
10.0,50,1.0,2.7056666666666668e-05,3.0948066918692983e-06,6.466844707727433e-05,5.585746467113495e-05,0.0001205259120464,5.229002105927381e-06,0.7294333308935166,0.0309480666412477,0.7180668394802334,0.0268104806594343,0.7762867621942,0.0324084432707022,96.6,2.479388719231544,98.5,1.6059101370939324
9.292857142857144,5,1.0,7.458452380952382e-05,1.0903879409081907e-05,0.0001974658721685,1.471862885169685e-05,0.0002121845000982,2.3380088360874125e-05,0.2541547611355781,0.10903879049418,0.2806390694441197,0.1222399255197213,0.2854873133543102,0.1232172913605512,83.3,12.265055195447284,90.75,8.077747210701755
9.292857142857144,10,1.0,4.34095238095238e-05,2.30420745624871e-05,0.0001177362161874,3.833531705662608e-05,0.0001560715329647,4.0615589677089394e-05,0.565904762595892,0.2304207424072264,0.5676467072269513,0.2187656826126758,0.5755861831280958,0.2299371417747149,92.9,5.056522624554505,94.75,4.876096367943694
9.292857142857144,30,1.0,3.1369047619047625e-05,5.352423429401817e-06,6.421940892934799e-05,5.5334102064371104e-05,0.0001195535117387,1.032026236550475e-05,0.6863095253705979,0.0535242355612715,0.7541071043861864,0.0651824190401825,0.7748573538810014,0.0681956908142423,94.1,6.256785789928614,98.15,2.1343062474478067
9.292857142857144,50,1.0,3.023333333333333e-05,3.722723530661141e-06,5.512884095311165e-05,5.806763619184494e-05,0.0001131964772939,6.880492517238984e-06,0.6976666629314423,0.0372272380206205,0.7460391100544232,0.03590711594392,0.809768870624629,0.0340935133720503,94.1,6.348642623261664,98.5,1.4327007988227578
