alpha,MLP_dim,rho,label_err_mean,label_err_std,train_data_mean,train_reg_mean,train_total_mean,train_total_std,acc_test_mean,acc_test_std,acc_fine_tune_mean,acc_fine_tune_std,acc_train_mean,acc_train_std,rank_before_mean,rank_before_std,rank_after_mean,rank_after_std
6.464285714285714,30,1.0,3.2627551020408166e-05,3.255050036978419e-06,7.825112342834473e-05,3.4012738913297654e-05,0.0001122638624906,8.480235810464739e-06,0.6737244874238968,0.0325505012941574,0.6771812797107188,0.0284883358420787,0.7340511124748736,0.0528142034956293,89.9,9.508444999882446,88.4,8.893522184270148
6.464285714285714,50,1.0,3.111904761904761e-05,2.6781407538560684e-06,6.174844682216644e-05,3.627903029322624e-05,9.802747756242753e-05,9.874806784902368e-06,0.6888095289468765,0.0267814051035885,0.6430736886401778,0.0295890536591787,0.7929411872522907,0.0418653245309408,86.25,11.08282217525938,93.1,5.128865679455325
9.292857142857144,5,1.0,5.544404761904762e-05,6.156283412619857e-06,0.0001460164785385,2.2375261336565017e-05,0.000168391739726,2.0109847012200422e-05,0.445559523999691,0.0615628316713611,0.4542872012527875,0.065989539938849,0.4598024461762192,0.0876722267306988,86.95,10.292945974894907,89.3,9.968899004826012
9.292857142857144,10,1.0,3.7583333333333337e-05,9.243266193549336e-06,0.0001012403166294,2.936928011476993e-05,0.0001306095975637,2.0953127938597275e-05,0.6241666659712791,0.0924326622508866,0.6385075007658061,0.0935323785475052,0.635732649849061,0.113467523392137,83.45,9.4059052000102,90.4,7.23587553353719
9.292857142857144,30,1.0,2.767738095238096e-05,2.80657501043092e-06,7.096551150083542e-05,3.569180563092232e-05,0.0001066573160886,6.8729139857826204e-06,0.72322618663311,0.0280657467469349,0.6911972102588413,0.0290365419599341,0.7581774617799304,0.0369868938710044,85.65,9.565700788700603,94.45,5.325954325159409
9.292857142857144,50,1.0,2.7475e-05,2.184658764688128e-06,6.536321550607681e-05,3.815737053751945e-05,0.0001035205850005,4.6685452190367495e-06,0.7252500027418136,0.0218465920562258,0.7410947467734416,0.0230167752867863,0.7814612795534459,0.0254293971643962,84.85,7.506313132430945,91.9,4.253790878981389
8.585714285714285,5,1.0,5.46948717948718e-05,1.1212109604289832e-05,0.0001572281664609,2.2392705865204332e-05,0.0001796208727359,2.8529882429462005e-05,0.4530512824654579,0.1121210982661788,0.4664613634561569,0.1092592665210813,0.4413353197611777,0.1159937908237869,84.35,10.984558539868114,89.15,11.66314483183764
8.585714285714285,10,1.0,3.595e-05,8.146490350319922e-06,8.913698077201843e-05,3.015429124236107e-05,0.0001192912715673,1.4894594230757011e-05,0.6405000016093254,0.0814649029784054,0.6131179378835234,0.0823150580980441,0.6974572044581174,0.0812374019184419,82.0,9.26226072210292,81.2,13.843486022789126
8.585714285714285,30,1.0,2.9893589743589744e-05,6.550869521226506e-06,6.698388636112213e-05,3.659744396805763e-05,0.0001035813307762,1.3150871580968698e-05,0.7010641068220138,0.0655086933868782,0.6791778674779784,0.0547762187516182,0.7662301984678953,0.0860722232529827,80.0,12.31601439290795,88.45,10.475409802309205
8.585714285714285,50,1.0,3.325e-05,4.947937363706323e-06,6.865874007344246e-05,3.80078748613596e-05,0.0001066666141152,1.4177118542771724e-05,0.6674999952316284,0.0494793707474073,0.7315673446293477,0.0514768798745226,0.7538128157211449,0.1098200447102491,84.95,9.16213604145372,89.7,10.558608361252716
